{,114916,96066,0,}
{,61798,96066,0,}
{,96090,96066,0,}
{,87970,96066,0,}
{,84162,96066,0,}
{,89870,96066,0,}
{,49670,96066,0,}
{,59892,96066,0,}
{,82952,96066,0,}
{,82376,96066,0,}
{,69720,96066,0,}
{,46634,96066,0,}
{,47646,96066,0,}
{,45800,96066,0,}
{,111758,46544,0,}
{,54594,46544,0,}
{,65796,46544,0,}
{,88692,46544,0,}
{,86950,46544,0,}
{,67800,46544,0,}
{,112494,46544,0,}
{,80334,46544,0,}
{,70416,46544,0,}
{,59892,46544,0,}
{,82952,46544,0,}
{,69720,46544,0,}
{,44530,104572,0,}
{,101974,104572,0,}
{,115190,104572,0,}
{,103378,104572,0,}
{,108128,104572,0,}
{,84834,104572,0,}
{,112260,104572,0,}
{,51512,104572,0,}
{,75700,104572,0,}
{,51122,104572,0,}
{,49794,104572,0,}
{,101668,104572,0,}
{,108398,104572,0,}
{,113804,104572,0,}
{,70098,104572,0,}
{,115638,104572,0,}
{,44828,104572,0,}
{,61516,104572,0,}
{,106674,104572,0,}
{,82074,104572,0,}
{,115414,104572,0,}
{,112308,104572,0,}
{,55256,104572,0,}
{,85972,104572,0,}
{,113230,104572,0,}
{,51640,104572,0,}
{,55872,104572,0,}
{,93878,104572,0,}
{,114916,104572,0,}
{,65796,104572,0,}
{,88692,104572,0,}
{,86950,104572,0,}
{,67800,104572,0,}
{,69420,104572,0,}
{,99420,104572,0,}
{,96222,104572,0,}
{,116286,104572,0,}
{,109888,104572,0,}
{,89870,104572,0,}
{,49670,104572,0,}
{,117662,104572,0,}
{,82376,104572,0,}
{,69720,104572,0,}
{,89220,104572,0,}
{,47646,104572,0,}
{,45800,104572,0,}
{,114692,68918,0,}
{,101974,68918,0,}
{,115190,68918,0,}
{,103378,68918,0,}
{,111758,68918,0,}
{,54594,68918,0,}
{,114008,68918,0,}
{,104444,68918,0,}
{,109698,68918,0,}
{,82074,68918,0,}
{,115414,68918,0,}
{,112308,68918,0,}
{,55256,68918,0,}
{,85972,68918,0,}
{,44742,68918,0,}
{,113230,68918,0,}
{,51640,68918,0,}
{,55872,68918,0,}
{,93878,68918,0,}
{,114916,68918,0,}
{,65796,68918,0,}
{,88692,68918,0,}
{,86950,68918,0,}
{,67800,68918,0,}
{,67076,68918,0,}
{,90162,68918,0,}
{,116744,68918,0,}
{,77068,68918,0,}
{,70416,68918,0,}
{,62594,68918,0,}
{,49670,68918,0,}
{,59892,68918,0,}
{,82952,68918,0,}
{,69720,68918,0,}
{,46634,68918,0,}
{,47646,68918,0,}
{,86440,70794,0,}
{,116312,70794,0,}
{,106130,70794,0,}
{,42956,70794,0,}
{,114692,70794,0,}
{,101974,70794,0,}
{,115190,70794,0,}
{,103378,70794,0,}
{,105038,70794,0,}
{,106316,70794,0,}
{,80286,70794,0,}
{,111758,70794,0,}
{,54594,70794,0,}
{,114008,70794,0,}
{,104444,70794,0,}
{,109698,70794,0,}
{,82074,70794,0,}
{,115414,70794,0,}
{,112308,70794,0,}
{,55256,70794,0,}
{,85972,70794,0,}
{,44742,70794,0,}
{,113230,70794,0,}
{,51640,70794,0,}
{,55872,70794,0,}
{,93878,70794,0,}
{,114916,70794,0,}
{,65796,70794,0,}
{,88692,70794,0,}
{,86950,70794,0,}
{,67800,70794,0,}
{,67076,70794,0,}
{,90162,70794,0,}
{,116744,70794,0,}
{,77068,70794,0,}
{,70416,70794,0,}
{,62594,70794,0,}
{,49670,70794,0,}
{,59892,70794,0,}
{,82952,70794,0,}
{,69720,70794,0,}
{,46634,70794,0,}
{,47646,70794,0,}
{,115852,115580,0,}
{,96536,115580,0,}
{,103378,115580,0,}
{,74626,115580,0,}
{,69962,115580,0,}
{,65342,115580,0,}
{,107340,115580,0,}
{,83732,115580,0,}
{,113230,115580,0,}
{,51640,115580,0,}
{,55872,115580,0,}
{,93878,115580,0,}
{,49670,115580,0,}
{,78384,115580,0,}
{,47646,115580,0,}
{,49576,112756,0,}
{,95310,112756,0,}
{,87544,112756,0,}
{,60262,112756,0,}
{,79648,112756,0,}
{,96816,112756,0,}
{,99310,112756,0,}
{,49576,109898,0,}
{,95310,109898,0,}
{,88502,109898,0,}
{,44530,109898,0,}
{,108128,109898,0,}
{,87544,109898,0,}
{,110618,109898,0,}
{,44786,109898,0,}
{,113780,109898,0,}
{,84834,109898,0,}
{,112260,109898,0,}
{,51512,109898,0,}
{,101668,109898,0,}
{,108398,109898,0,}
{,111758,109898,0,}
{,54594,109898,0,}
{,106674,109898,0,}
{,74626,109898,0,}
{,112494,109898,0,}
{,80334,109898,0,}
{,67076,109898,0,}
{,90162,109898,0,}
{,116744,109898,0,}
{,77068,109898,0,}
{,69420,109898,0,}
{,94610,109898,0,}
{,62012,109898,0,}
{,99420,109898,0,}
{,60262,109898,0,}
{,79648,109898,0,}
{,96816,109898,0,}
{,99310,109898,0,}
{,97800,109898,0,}
{,48818,109898,0,}
{,45448,109898,0,}
{,102708,109898,0,}
{,61798,109898,0,}
{,96090,109898,0,}
{,87970,109898,0,}
{,84162,109898,0,}
{,96222,109898,0,}
{,116286,109898,0,}
{,109888,109898,0,}
{,70416,109898,0,}
{,62594,109898,0,}
{,117662,109898,0,}
{,59892,109898,0,}
{,82952,109898,0,}
{,82376,109898,0,}
{,69720,109898,0,}
{,89220,109898,0,}
{,45800,109898,0,}
{,49576,111836,0,}
{,95310,111836,0,}
{,88502,111836,0,}
{,114692,111836,0,}
{,101974,111836,0,}
{,115190,111836,0,}
{,103378,111836,0,}
{,87544,111836,0,}
{,110618,111836,0,}
{,113780,111836,0,}
{,114008,111836,0,}
{,104444,111836,0,}
{,109698,111836,0,}
{,82074,111836,0,}
{,115414,111836,0,}
{,112308,111836,0,}
{,55256,111836,0,}
{,85972,111836,0,}
{,113230,111836,0,}
{,51640,111836,0,}
{,55872,111836,0,}
{,93878,111836,0,}
{,114916,111836,0,}
{,65796,111836,0,}
{,88692,111836,0,}
{,86950,111836,0,}
{,67800,111836,0,}
{,60262,111836,0,}
{,79648,111836,0,}
{,96816,111836,0,}
{,99310,111836,0,}
{,97800,111836,0,}
{,48818,111836,0,}
{,45448,111836,0,}
{,61798,111836,0,}
{,96090,111836,0,}
{,87970,111836,0,}
{,84162,111836,0,}
{,49670,111836,0,}
{,82376,111836,0,}
{,46634,111836,0,}
{,47646,111836,0,}
{,45800,111836,0,}
{,112260,59156,0,}
{,51512,59156,0,}
{,75700,59156,0,}
{,51122,59156,0,}
{,65796,59156,0,}
{,88692,59156,0,}
{,86950,59156,0,}
{,67800,59156,0,}
{,89870,59156,0,}
{,59892,59156,0,}
{,82952,59156,0,}
{,69720,59156,0,}
{,44530,67680,0,}
{,108128,67680,0,}
{,84834,67680,0,}
{,105710,67680,0,}
{,101668,67680,0,}
{,108398,67680,0,}
{,106674,67680,0,}
{,67076,67680,0,}
{,90162,67680,0,}
{,116744,67680,0,}
{,69420,67680,0,}
{,94610,67680,0,}
{,62012,67680,0,}
{,99420,67680,0,}
{,96222,67680,0,}
{,116286,67680,0,}
{,109888,67680,0,}
{,117662,67680,0,}
{,59892,67680,0,}
{,82952,67680,0,}
{,69720,67680,0,}
{,101974,59704,0,}
{,115190,59704,0,}
{,103378,59704,0,}
{,44786,59704,0,}
{,82074,59704,0,}
{,112308,59704,0,}
{,55256,59704,0,}
{,85972,59704,0,}
{,113230,59704,0,}
{,51640,59704,0,}
{,55872,59704,0,}
{,93878,59704,0,}
{,114916,59704,0,}
{,65796,59704,0,}
{,88692,59704,0,}
{,86950,59704,0,}
{,67800,59704,0,}
{,102708,59704,0,}
{,49670,59704,0,}
{,82376,59704,0,}
{,89220,59704,0,}
{,47646,59704,0,}
{,45800,59704,0,}
{,86440,61336,0,}
{,116312,61336,0,}
{,106130,61336,0,}
{,42956,61336,0,}
{,114692,61336,0,}
{,101974,61336,0,}
{,115190,61336,0,}
{,103378,61336,0,}
{,105038,61336,0,}
{,106316,61336,0,}
{,111758,61336,0,}
{,54594,61336,0,}
{,114008,61336,0,}
{,104444,61336,0,}
{,109698,61336,0,}
{,82074,61336,0,}
{,115414,61336,0,}
{,112308,61336,0,}
{,55256,61336,0,}
{,85972,61336,0,}
{,44742,61336,0,}
{,113230,61336,0,}
{,51640,61336,0,}
{,55872,61336,0,}
{,93878,61336,0,}
{,114916,61336,0,}
{,65796,61336,0,}
{,88692,61336,0,}
{,86950,61336,0,}
{,67800,61336,0,}
{,67076,61336,0,}
{,90162,61336,0,}
{,116744,61336,0,}
{,77068,61336,0,}
{,70416,61336,0,}
{,62594,61336,0,}
{,49670,61336,0,}
{,59892,61336,0,}
{,82952,61336,0,}
{,69720,61336,0,}
{,46634,61336,0,}
{,47646,61336,0,}
{,88502,79304,0,}
{,103378,79304,0,}
{,113780,79304,0,}
{,112260,79304,0,}
{,51512,79304,0,}
{,82074,79304,0,}
{,115414,79304,0,}
{,113230,79304,0,}
{,51640,79304,0,}
{,55872,79304,0,}
{,93878,79304,0,}
{,114916,79304,0,}
{,65796,79304,0,}
{,88692,79304,0,}
{,86950,79304,0,}
{,67800,79304,0,}
{,61798,79304,0,}
{,96090,79304,0,}
{,87970,79304,0,}
{,84162,79304,0,}
{,89870,79304,0,}
{,49670,79304,0,}
{,82376,79304,0,}
{,89220,79304,0,}
{,47646,79304,0,}
{,45800,79304,0,}
{,97552,89496,0,}
{,86440,89496,0,}
{,116312,89496,0,}
{,106130,89496,0,}
{,42956,89496,0,}
{,42888,89496,0,}
{,57010,89496,0,}
{,114692,89496,0,}
{,101974,89496,0,}
{,115190,89496,0,}
{,103378,89496,0,}
{,105038,89496,0,}
{,106316,89496,0,}
{,80286,89496,0,}
{,55170,89496,0,}
{,84042,89496,0,}
{,107466,89496,0,}
{,111758,89496,0,}
{,54594,89496,0,}
{,114008,89496,0,}
{,104444,89496,0,}
{,109698,89496,0,}
{,82074,89496,0,}
{,115414,89496,0,}
{,112308,89496,0,}
{,55256,89496,0,}
{,85972,89496,0,}
{,44742,89496,0,}
{,113230,89496,0,}
{,51640,89496,0,}
{,55872,89496,0,}
{,93878,89496,0,}
{,114916,89496,0,}
{,65796,89496,0,}
{,88692,89496,0,}
{,86950,89496,0,}
{,67800,89496,0,}
{,67076,89496,0,}
{,90162,89496,0,}
{,116744,89496,0,}
{,77068,89496,0,}
{,70416,89496,0,}
{,62594,89496,0,}
{,49670,89496,0,}
{,59892,89496,0,}
{,82952,89496,0,}
{,69720,89496,0,}
{,46634,89496,0,}
{,47646,89496,0,}
{,81860,87926,0,}
{,89598,87926,0,}
{,88502,87926,0,}
{,114692,87926,0,}
{,103378,87926,0,}
{,113780,87926,0,}
{,75700,87926,0,}
{,51122,87926,0,}
{,105710,87926,0,}
{,114018,87926,0,}
{,110040,87926,0,}
{,116518,87926,0,}
{,113804,87926,0,}
{,70098,87926,0,}
{,114008,87926,0,}
{,104444,87926,0,}
{,109698,87926,0,}
{,115638,87926,0,}
{,44828,87926,0,}
{,61516,87926,0,}
{,116364,87926,0,}
{,113168,87926,0,}
{,74822,87926,0,}
{,44582,87926,0,}
{,88954,87926,0,}
{,82074,87926,0,}
{,115414,87926,0,}
{,113230,87926,0,}
{,51640,87926,0,}
{,55872,87926,0,}
{,93878,87926,0,}
{,114916,87926,0,}
{,65796,87926,0,}
{,88692,87926,0,}
{,86950,87926,0,}
{,67800,87926,0,}
{,61798,87926,0,}
{,96090,87926,0,}
{,87970,87926,0,}
{,84162,87926,0,}
{,89870,87926,0,}
{,59892,87926,0,}
{,82952,87926,0,}
{,82376,87926,0,}
{,69720,87926,0,}
{,46634,87926,0,}
{,47646,87926,0,}
{,45800,87926,0,}
{,44530,49518,0,}
{,108128,49518,0,}
{,84834,49518,0,}
{,105710,49518,0,}
{,101668,49518,0,}
{,108398,49518,0,}
{,106674,49518,0,}
{,69420,49518,0,}
{,94610,49518,0,}
{,62012,49518,0,}
{,99420,49518,0,}
{,96222,49518,0,}
{,116286,49518,0,}
{,109888,49518,0,}
{,117662,49518,0,}
{,59892,49518,0,}
{,82952,49518,0,}
{,69720,49518,0,}
{,88502,52140,0,}
{,103378,52140,0,}
{,113780,52140,0,}
{,75700,52140,0,}
{,51122,52140,0,}
{,105710,52140,0,}
{,113804,52140,0,}
{,70098,52140,0,}
{,51640,52140,0,}
{,55872,52140,0,}
{,93878,52140,0,}
{,114916,52140,0,}
{,65796,52140,0,}
{,88692,52140,0,}
{,86950,52140,0,}
{,67800,52140,0,}
{,61798,52140,0,}
{,96090,52140,0,}
{,87970,52140,0,}
{,84162,52140,0,}
{,89870,52140,0,}
{,49670,52140,0,}
{,59892,52140,0,}
{,82952,52140,0,}
{,82376,52140,0,}
{,69720,52140,0,}
{,46634,52140,0,}
{,47646,52140,0,}
{,45800,52140,0,}
{,84834,71258,0,}
{,75700,71258,0,}
{,51122,71258,0,}
{,114018,71258,0,}
{,110040,71258,0,}
{,116518,71258,0,}
{,96222,71258,0,}
{,116286,71258,0,}
{,109888,71258,0,}
{,89870,71258,0,}
{,59892,71258,0,}
{,82952,71258,0,}
{,69720,71258,0,}
{,44530,66280,0,}
{,108128,66280,0,}
{,84834,66280,0,}
{,49794,66280,0,}
{,101668,66280,0,}
{,108398,66280,0,}
{,111758,66280,0,}
{,54594,66280,0,}
{,106674,66280,0,}
{,69420,66280,0,}
{,99420,66280,0,}
{,96222,66280,0,}
{,116286,66280,0,}
{,109888,66280,0,}
{,117662,66280,0,}
{,59892,66280,0,}
{,82952,66280,0,}
{,69720,66280,0,}
{,49576,99794,0,}
{,95310,99794,0,}
{,101974,99794,0,}
{,115190,99794,0,}
{,103378,99794,0,}
{,87544,99794,0,}
{,110618,99794,0,}
{,44786,99794,0,}
{,112308,99794,0,}
{,55256,99794,0,}
{,85972,99794,0,}
{,113230,99794,0,}
{,51640,99794,0,}
{,55872,99794,0,}
{,93878,99794,0,}
{,114916,99794,0,}
{,65796,99794,0,}
{,88692,99794,0,}
{,86950,99794,0,}
{,67800,99794,0,}
{,60262,99794,0,}
{,79648,99794,0,}
{,96816,99794,0,}
{,99310,78000,0,}
{,97800,99794,0,}
{,48818,99794,0,}
{,45448,99794,0,}
{,102708,99794,0,}
{,49670,99794,0,}
{,82376,99794,0,}
{,46634,99794,0,}
{,47646,99794,0,}
{,45800,99794,0,}
{,115852,67982,0,}
{,96536,67982,0,}
{,103378,67982,0,}
{,74626,67982,0,}
{,69962,67982,0,}
{,65342,67982,0,}
{,107340,67982,0,}
{,83732,67982,0,}
{,113230,67982,0,}
{,51640,67982,0,}
{,55872,67982,0,}
{,93878,67982,0,}
{,114916,67982,0,}
{,49670,67982,0,}
{,78384,67982,0,}
{,47646,67982,0,}
{,49576,56474,0,}
{,95310,56474,0,}
{,88502,56474,0,}
{,44530,56474,0,}
{,108128,56474,0,}
{,87544,56474,0,}
{,110618,56474,0,}
{,44786,56474,0,}
{,113780,56474,0,}
{,84834,56474,0,}
{,112260,56474,0,}
{,51512,56474,0,}
{,101668,56474,0,}
{,108398,56474,0,}
{,111758,56474,0,}
{,54594,56474,0,}
{,106674,56474,0,}
{,74626,56474,0,}
{,69962,56474,0,}
{,112494,56474,0,}
{,80334,56474,0,}
{,67076,56474,0,}
{,90162,56474,0,}
{,116744,56474,0,}
{,77068,56474,0,}
{,69420,56474,0,}
{,94610,56474,0,}
{,62012,56474,0,}
{,99420,56474,0,}
{,60262,56474,0,}
{,79648,56474,0,}
{,96816,56474,0,}
{,99310,56474,0,}
{,97800,56474,0,}
{,48818,56474,0,}
{,45448,56474,0,}
{,102708,56474,0,}
{,61798,56474,0,}
{,96090,56474,0,}
{,87970,56474,0,}
{,84162,56474,0,}
{,96222,56474,0,}
{,116286,56474,0,}
{,109888,56474,0,}
{,70416,56474,0,}
{,62594,56474,0,}
{,117662,56474,0,}
{,59892,56474,0,}
{,82952,56474,0,}
{,82376,56474,0,}
{,69720,56474,0,}
{,89220,56474,0,}
{,45800,56474,0,}
{,49576,109720,0,}
{,95310,109720,0,}
{,88502,109720,0,}
{,44530,109720,0,}
{,114692,109720,0,}
{,101974,109720,0,}
{,115190,109720,0,}
{,108128,109720,0,}
{,87544,109720,0,}
{,110618,109720,0,}
{,44786,109720,0,}
{,113780,109720,0,}
{,84834,109720,0,}
{,105710,109720,0,}
{,101668,109720,0,}
{,108398,109720,0,}
{,111758,109720,0,}
{,54594,109720,0,}
{,114008,109720,0,}
{,104444,109720,0,}
{,109698,109720,0,}
{,106674,109720,0,}
{,112308,109720,0,}
{,55256,109720,0,}
{,85972,109720,0,}
{,97682,109720,0,}
{,112494,109720,0,}
{,80334,109720,0,}
{,67076,109720,0,}
{,90162,109720,0,}
{,116744,109720,0,}
{,77068,109720,0,}
{,69420,109720,0,}
{,94610,109720,0,}
{,62012,109720,0,}
{,99420,109720,0,}
{,60262,109720,0,}
{,79648,109720,0,}
{,96816,109720,0,}
{,99310,109720,0,}
{,97800,109720,0,}
{,48818,109720,0,}
{,45448,109720,0,}
{,102708,109720,0,}
{,61798,109720,0,}
{,96090,109720,0,}
{,87970,109720,0,}
{,84162,109720,0,}
{,96222,109720,0,}
{,116286,109720,0,}
{,109888,109720,0,}
{,70416,109720,0,}
{,62594,109720,0,}
{,117662,109720,0,}
{,59892,109720,0,}
{,82952,109720,0,}
{,82376,109720,0,}
{,69720,109720,0,}
{,46634,109720,0,}
{,45800,109720,0,}
{,44530,75408,0,}
{,108128,75408,0,}
{,84834,75408,0,}
{,105710,75408,0,}
{,101668,75408,0,}
{,108398,75408,0,}
{,106674,75408,0,}
{,67076,75408,0,}
{,90162,75408,0,}
{,116744,75408,0,}
{,69420,75408,0,}
{,94610,75408,0,}
{,62012,75408,0,}
{,99420,75408,0,}
{,96222,75408,0,}
{,116286,75408,0,}
{,109888,75408,0,}
{,62594,75408,0,}
{,117662,75408,0,}
{,59892,75408,0,}
{,82952,75408,0,}
{,69720,75408,0,}
{,49576,113650,0,}
{,95310,113650,0,}
{,88502,113650,0,}
{,44530,113650,0,}
{,108128,113650,0,}
{,87544,113650,0,}
{,110618,113650,0,}
{,113780,113650,0,}
{,84834,113650,0,}
{,112260,113650,0,}
{,51512,113650,0,}
{,101668,113650,0,}
{,108398,113650,0,}
{,111758,113650,0,}
{,54594,113650,0,}
{,106674,113650,0,}
{,67076,113650,0,}
{,90162,113650,0,}
{,116744,113650,0,}
{,77068,113650,0,}
{,69420,113650,0,}
{,94610,113650,0,}
{,62012,113650,0,}
{,99420,113650,0,}
{,60262,113650,0,}
{,79648,113650,0,}
{,96816,113650,0,}
{,99310,113650,0,}
{,97800,113650,0,}
{,48818,113650,0,}
{,45448,113650,0,}
{,61798,113650,0,}
{,96090,113650,0,}
{,87970,113650,0,}
{,84162,113650,0,}
{,96222,113650,0,}
{,116286,113650,0,}
{,109888,113650,0,}
{,70416,113650,0,}
{,62594,113650,0,}
{,117662,113650,0,}
{,59892,113650,0,}
{,82952,113650,0,}
{,69720,113650,0,}
{,49576,61516,0,}
{,95310,61516,0,}
{,88502,61516,0,}
{,114692,61516,0,}
{,101974,61516,0,}
{,115190,61516,0,}
{,103378,61516,0,}
{,87544,61516,0,}
{,110618,61516,0,}
{,113780,61516,0,}
{,114008,61516,0,}
{,104444,61516,0,}
{,109698,61516,0,}
{,115638,61516,0,}
{,44828,61516,0,}
{,82074,61516,0,}
{,115414,61516,0,}
{,112308,61516,0,}
{,55256,61516,0,}
{,85972,61516,0,}
{,113230,61516,0,}
{,51640,61516,0,}
{,55872,61516,0,}
{,93878,61516,0,}
{,114916,61516,0,}
{,65796,61516,0,}
{,88692,61516,0,}
{,86950,61516,0,}
{,67800,61516,0,}
{,60262,61516,0,}
{,79648,61516,0,}
{,96816,61516,0,}
{,99310,61516,0,}
{,97800,61516,0,}
{,48818,61516,0,}
{,45448,61516,0,}
{,61798,61516,0,}
{,96090,61516,0,}
{,87970,61516,0,}
{,84162,61516,0,}
{,49670,61516,0,}
{,82376,61516,0,}
{,46634,61516,0,}
{,47646,61516,0,}
{,45800,61516,0,}
{,85354,71232,0,}
{,49576,69658,0,}
{,95310,69658,0,}
{,44530,69658,0,}
{,114692,69658,0,}
{,87544,69658,0,}
{,110618,69658,0,}
{,44786,69658,0,}
{,105710,69658,0,}
{,101668,69658,0,}
{,108398,69658,0,}
{,111758,69658,0,}
{,54594,69658,0,}
{,114008,69658,0,}
{,104444,69658,0,}
{,109698,69658,0,}
{,112494,69658,0,}
{,80334,69658,0,}
{,67076,69658,0,}
{,90162,69658,0,}
{,116744,69658,0,}
{,77068,69658,0,}
{,69420,69658,0,}
{,94610,69658,0,}
{,62012,69658,0,}
{,60262,69658,0,}
{,79648,69658,0,}
{,96816,69658,0,}
{,99310,69658,0,}
{,97800,69658,0,}
{,48818,69658,0,}
{,45448,69658,0,}
{,102708,69658,0,}
{,70416,69658,0,}
{,62594,69658,0,}
{,117662,69658,0,}
{,59892,69658,0,}
{,82952,69658,0,}
{,69720,69658,0,}
{,46634,69658,0,}
{,44530,72572,0,}
{,114692,72572,0,}
{,103378,72572,0,}
{,101668,72572,0,}
{,108398,72572,0,}
{,111758,72572,0,}
{,54594,72572,0,}
{,114008,72572,0,}
{,104444,72572,0,}
{,109698,72572,0,}
{,82074,72572,0,}
{,115414,72572,0,}
{,113230,72572,0,}
{,51640,72572,0,}
{,55872,72572,0,}
{,93878,72572,0,}
{,114916,72572,0,}
{,67076,72572,0,}
{,90162,72572,0,}
{,116744,72572,0,}
{,77068,72572,0,}
{,69420,72572,0,}
{,94610,72572,0,}
{,62012,72572,0,}
{,70416,72572,0,}
{,62594,72572,0,}
{,117662,72572,0,}
{,59892,72572,0,}
{,82952,72572,0,}
{,47646,72572,0,}
{,49576,95084,0,}
{,95310,95084,0,}
{,87544,95084,0,}
{,110618,95084,0,}
{,60262,95084,0,}
{,79648,95084,0,}
{,96816,95084,0,}
{,99310,95084,0,}
{,97800,95084,0,}
{,48818,95084,0,}
{,61798,95084,0,}
{,96090,95084,0,}
{,115852,81084,0,}
{,96536,81084,0,}
{,107340,81084,0,}
{,83732,81084,0,}
{,113230,81084,0,}
{,97682,81084,0,}
{,107862,81084,0,}
{,96912,81084,0,}
{,83272,81084,0,}
{,49670,81084,0,}
{,78384,81084,0,}
{,88502,101190,0,}
{,44530,101190,0,}
{,114692,101190,0,}
{,101974,101190,0,}
{,115190,101190,0,}
{,103378,101190,0,}
{,113780,101190,0,}
{,101668,101190,0,}
{,108398,101190,0,}
{,113804,101190,0,}
{,114008,101190,0,}
{,104444,101190,0,}
{,109698,101190,0,}
{,115638,101190,0,}
{,44828,101190,0,}
{,61516,101190,0,}
{,82074,101190,0,}
{,115414,101190,0,}
{,112308,101190,0,}
{,55256,101190,0,}
{,85972,101190,0,}
{,113230,101190,0,}
{,51640,101190,0,}
{,55872,101190,0,}
{,93878,101190,0,}
{,114916,101190,0,}
{,65796,101190,0,}
{,88692,101190,0,}
{,86950,101190,0,}
{,67800,101190,0,}
{,69420,101190,0,}
{,61798,101190,0,}
{,96090,101190,0,}
{,87970,101190,0,}
{,84162,101190,0,}
{,49670,101190,0,}
{,117662,101190,0,}
{,82376,101190,0,}
{,46634,101190,0,}
{,47646,101190,0,}
{,45800,101190,0,}
{,49576,113638,0,}
{,95310,113638,0,}
{,87544,113638,0,}
{,110618,113638,0,}
{,60262,113638,0,}
{,79648,113638,0,}
{,96816,113638,0,}
{,99310,113638,0,}
{,97800,113638,0,}
{,48818,113638,0,}
{,44530,59892,0,}
{,101974,59892,0,}
{,115190,59892,0,}
{,103378,59892,0,}
{,108128,59892,0,}
{,84834,59892,0,}
{,112260,59892,0,}
{,51512,59892,0,}
{,75700,59892,0,}
{,51122,59892,0,}
{,49794,59892,0,}
{,101668,59892,0,}
{,108398,59892,0,}
{,113804,59892,0,}
{,70098,59892,0,}
{,115638,59892,0,}
{,44828,59892,0,}
{,61516,59892,0,}
{,106674,59892,0,}
{,82074,59892,0,}
{,115414,59892,0,}
{,112308,59892,0,}
{,55256,59892,0,}
{,85972,59892,0,}
{,113230,59892,0,}
{,51640,59892,0,}
{,55872,59892,0,}
{,93878,59892,0,}
{,114916,59892,0,}
{,65796,59892,0,}
{,88692,59892,0,}
{,86950,59892,0,}
{,67800,59892,0,}
{,69420,59892,0,}
{,99420,59892,0,}
{,96222,59892,0,}
{,116286,59892,0,}
{,109888,59892,0,}
{,89870,59892,0,}
{,49670,59892,0,}
{,117662,59892,0,}
{,82376,59892,0,}
{,69720,59892,0,}
{,89220,59892,0,}
{,47646,59892,0,}
{,45800,59892,0,}
{,116312,62854,0,}
{,44530,62854,0,}
{,114692,62854,0,}
{,103378,62854,0,}
{,105710,62854,0,}
{,101668,62854,0,}
{,108398,62854,0,}
{,111758,62854,0,}
{,54594,62854,0,}
{,114008,62854,0,}
{,104444,62854,0,}
{,109698,62854,0,}
{,82074,62854,0,}
{,115414,62854,0,}
{,113230,62854,0,}
{,51640,62854,0,}
{,55872,62854,0,}
{,93878,62854,0,}
{,114916,62854,0,}
{,67076,62854,0,}
{,90162,62854,0,}
{,116744,62854,0,}
{,77068,62854,0,}
{,69420,62854,0,}
{,94610,62854,0,}
{,62012,62854,0,}
{,70416,62854,0,}
{,62594,62854,0,}
{,117662,62854,0,}
{,59892,62854,0,}
{,82952,62854,0,}
{,69720,62854,0,}
{,47646,62854,0,}
{,88502,114066,0,}
{,114692,114066,0,}
{,101974,114066,0,}
{,115190,114066,0,}
{,103378,114066,0,}
{,113780,114066,0,}
{,75700,114066,0,}
{,51122,114066,0,}
{,105710,114066,0,}
{,114008,114066,0,}
{,104444,114066,0,}
{,109698,114066,0,}
{,115638,114066,0,}
{,44828,114066,0,}
{,61516,114066,0,}
{,116364,114066,0,}
{,113168,114066,0,}
{,82074,114066,0,}
{,115414,114066,0,}
{,112308,114066,0,}
{,55256,114066,0,}
{,85972,114066,0,}
{,113230,114066,0,}
{,51640,114066,0,}
{,55872,114066,0,}
{,93878,114066,0,}
{,114916,114066,0,}
{,61798,114066,0,}
{,96090,114066,0,}
{,87970,114066,0,}
{,84162,114066,0,}
{,89870,114066,0,}
{,49670,114066,0,}
{,59892,114066,0,}
{,82952,114066,0,}
{,82376,114066,0,}
{,69720,114066,0,}
{,46634,114066,0,}
{,47646,114066,0,}
{,45800,114066,0,}
{,49576,89130,0,}
{,95310,89130,0,}
{,88502,89130,0,}
{,44530,89130,0,}
{,114692,89130,0,}
{,101974,89130,0,}
{,115190,89130,0,}
{,108128,89130,0,}
{,87544,89130,0,}
{,110618,89130,0,}
{,44786,89130,0,}
{,113780,89130,0,}
{,84834,89130,0,}
{,105710,89130,0,}
{,101668,89130,0,}
{,108398,89130,0,}
{,111758,89130,0,}
{,54594,89130,0,}
{,114008,89130,0,}
{,104444,89130,0,}
{,109698,89130,0,}
{,106674,89130,0,}
{,112308,89130,0,}
{,55256,89130,0,}
{,85972,89130,0,}
{,97682,89130,0,}
{,107862,89130,0,}
{,112494,89130,0,}
{,80334,89130,0,}
{,67076,89130,0,}
{,90162,89130,0,}
{,116744,89130,0,}
{,77068,89130,0,}
{,69420,89130,0,}
{,94610,89130,0,}
{,62012,89130,0,}
{,99420,89130,0,}
{,60262,89130,0,}
{,79648,89130,0,}
{,96816,89130,0,}
{,99310,99794,0,}
{,97800,89130,0,}
{,48818,89130,0,}
{,45448,89130,0,}
{,102708,89130,0,}
{,61798,89130,0,}
{,96090,89130,0,}
{,87970,89130,0,}
{,84162,89130,0,}
{,96222,89130,0,}
{,116286,89130,0,}
{,109888,89130,0,}
{,70416,89130,0,}
{,62594,89130,0,}
{,117662,89130,0,}
{,59892,89130,0,}
{,82952,89130,0,}
{,82376,89130,0,}
{,69720,89130,0,}
{,46634,89130,0,}
{,45800,89130,0,}
{,114692,90696,0,}
{,111758,90696,0,}
